"month","year","country","Records","Downloads","Users","cumulative_downloads_by_year","cumulative_records_downloaded_by_year","cumulative_unique_users_by_year"
12,2014,"OM",1,1,1,5,967,3
12,2014,"PE",1084982,32,11,1113,253567113,111
12,2014,"PH",744213,7,2,70,9796325,22
12,2014,"PL",419093,46,6,200,3219827,21
12,2014,"PR",20,2,1,9,343779,2
12,2014,"PT",321502,103,30,629,160854810,92
12,2014,"RO",117153,1,1,35,1471959,12
12,2014,"RU",864578,16,4,81,2143366,28
12,2014,"SE",53482179,62,11,288,507181385,47
12,2014,"SL",4603,4,1,4,4603,1
12,2014,"SN",9006,9,1,12,19436,4
12,2014,"SY",98,2,1,2,98,1
12,2014,"TH",47705,4,2,78,8052242,14
12,2014,"TN",20132,2,1,5,8206369,4
12,2014,"TR",786164,29,4,100,2717561,16
12,2014,"TT",15281,5,1,13,2104278,4
12,2014,"TW",70081,4,4,72,17637712,25
12,2014,"UA",916,4,3,86,1267044,15
12,2014,"US",63166680,1020,152,22392,2465817188,1232
12,2014,"UY",2952,2,2,51,9881439,12
12,2014,"VE",14605978,19,5,856,47304504,41
12,2014,"VN",197246,1,1,22,3632570,9
12,2014,"WF",11838,3,1,3,11838,1
12,2014,"ZA",214819,65,5,1002,98460238,113
11,2014,"AD",238177,6,1,10,401032,5
11,2014,"AQ",31850599,2,1,13,96855260,1
11,2014,"AR",648165,87,30,797,95250876,149
11,2014,"AT",143919,13,2,180,8406270,24
11,2014,"AU",2589752,77,15,2134,599917262,122
11,2014,"BE",3434589,69,15,552,88622081,45
11,2014,"BF",984617,3,1,3,984617,1
11,2014,"BJ",375,2,2,59,202813,13
11,2014,"BN",46080,2,2,3,46083,3
11,2014,"BO",6198,2,2,121,1295851,23
11,2014,"BR",53919481,272,65,3565,492180566,424
11,2014,"BZ",32759,3,1,5,36879,2
11,2014,"CA",23964643,493,45,1927,455200782,177
11,2014,"CH",9146,2,1,227,26165006,41
11,2014,"CI",280,1,1,3,1301,2
11,2014,"CL",14496885,167,42,1309,470757440,151
11,2014,"CM",1557,1,1,29,141703655,9
11,2014,"CN",79858676,496,17,2219,965702803,139
11,2014,"CO",8370207,129,31,2591,342302928,316
11,2014,"CR",4863331,10,4,2759,35318946,38
11,2014,"CZ",4863421,8,2,62,40433856,18
11,2014,"DE",161744905,349,28,1528,834150178,183
11,2014,"DJ",261,3,1,3,261,1
11,2014,"DK",3870130,16,10,2148,92768532,49
11,2014,"DZ",36,1,1,6,1110,4
11,2014,"EC",906740,356,24,1462,236297694,156
11,2014,"EG",467,1,1,13,534542,3
11,2014,"ES",34047270,1432,124,5824,339559263,626
11,2014,"ET",948,6,1,20,9258,3
11,2014,"FI",82022,21,6,111,37824905,23
11,2014,"FJ",8124,1,1,1,8124,1
11,2014,"FR",66976998,46,17,541,443488403,117
11,2014,"GB",86365985,110,46,2275,459190587,322
11,2014,"GE",6642,2,1,50,161049539,4
11,2014,"GH",326,1,1,19,471690,5
11,2014,"GM",351,1,1,1,351,1
11,2014,"GR",7717,6,2,39,6766490,13
11,2014,"GT",400246,7,4,312,3626329,27
11,2014,"HK",13320,2,1,28,1139843,5
11,2014,"HR",637,1,1,10,288946,3
11,2014,"HU",215114,2,1,41,36663199,5
11,2014,"ID",6044542,12,7,38,6301432,19
11,2014,"IE",820775,27,3,112,37914593,17
11,2014,"IL",555824,9,2,51,225880890,11
11,2014,"IN",2934425,13,6,328,263001945,75
11,2014,"IR",65143,6,4,83,23303064,28
11,2014,"IS",1074888,3,2,15,1121555,3
11,2014,"IT",2091200,39,15,1006,306914322,91
11,2014,"JP",3844342,14,6,245,52944656,37
11,2014,"KE",921230,12,1,142,78441812,8
11,2014,"KH",81368,2,2,20,239558,6
11,2014,"KP",61,1,1,1,61,1
11,2014,"KR",226852,24,5,136,22607283,35
11,2014,"LY",24625,8,1,9,24630,1
11,2014,"MG",1550,4,1,15,973479,6
11,2014,"ML",775,3,1,3,775,1
11,2014,"MM",88830,1,1,1,88830,1
11,2014,"MN",303662,6,1,6,303662,1
11,2014,"MP",13,1,1,1,13,1
11,2014,"MX",58926890,801,133,10775,1366138173,1087
11,2014,"MY",2693994,4,2,136,34204652,7
11,2014,"NE",5290,4,2,4,5290,2
11,2014,"NL",244015194,50,7,1521,927543615,69
11,2014,"NO",8326623,345,5,524,353673095,34
11,2014,"NP",738,1,1,103,278025,10
11,2014,"NZ",4696,9,3,344,35451644,41
11,2014,"OM",930,1,1,4,966,2
11,2014,"PE",1572076,57,18,1081,252482131,100
11,2014,"PH",7159597,14,6,63,9052112,21
11,2014,"PL",332181,18,4,154,2800734,21
11,2014,"PT",18421846,27,10,526,160533308,89
11,2014,"PY",8,2,1,4,19983,2
11,2014,"RO",359,1,1,34,1354806,12
11,2014,"RU",540366,27,7,65,1278788,27
11,2014,"SE",1126595,2,2,226,453699206,46
11,2014,"SG",2901001,10,5,163,3091395,8
11,2014,"SN",336,1,1,3,10430,3
11,2014,"TG",363,1,1,22,917166,11
11,2014,"TH",4485794,7,4,74,8004537,13
11,2014,"TR",108773,17,4,71,1931397,16
11,2014,"TW",1181468,5,3,68,17567631,21
11,2014,"TZ",465097,5,2,8,1307479,3
11,2014,"UA",9661,8,4,82,1266128,15
11,2014,"US",156459796,1333,205,21372,2402650508,1173
11,2014,"UY",6051394,5,1,49,9878487,12
11,2014,"VE",689,3,3,837,32698526,40
11,2014,"VN",2876045,6,4,21,3435324,8
11,2014,"ZA",3808210,86,11,937,98245419,106
10,2014,"AR",55199,38,15,710,94602711,138
10,2014,"AT",4314304,63,4,167,8262351,21
10,2014,"AU",59355282,39,12,2057,597327510,110
10,2014,"BD",564,2,2,29,10123,5
10,2014,"BE",30514337,110,10,483,85187492,43
10,2014,"BJ",5881,17,4,57,202438,13
10,2014,"BO",777689,31,4,119,1289653,23
10,2014,"BR",56127547,356,93,3293,438261085,411
10,2014,"CA",28912718,180,28,1434,431236139,148
10,2014,"CD",5775,1,1,2,5970,2
10,2014,"CH",189575,4,4,225,26155860,40
10,2014,"CL",1492827,146,23,1142,456260555,150
10,2014,"CM",2485,1,1,28,141702098,8
10,2014,"CN",1804114,57,20,1723,885844127,134
10,2014,"CO",29969445,146,41,2462,333932721,296
10,2014,"CR",6498966,195,10,2749,30455615,35
10,2014,"CZ",149335,6,4,54,35570435,17
10,2014,"DE",58516182,92,26,1179,672405273,169
10,2014,"DK",2456978,19,8,2132,88898402,43
10,2014,"DO",206,2,1,4,726,2
10,2014,"DZ",7,2,1,5,1074,3
10,2014,"EC",6469453,363,37,1106,235390954,154
10,2014,"ES",52611030,393,151,4392,305511993,604
10,2014,"FI",5120451,8,6,90,37742883,20
10,2014,"FR",20996881,89,22,495,376511405,112
10,2014,"GB",11906195,432,43,2165,372824602,281
10,2014,"GR",434955,1,1,33,6758773,12
10,2014,"GT",390513,26,6,305,3226083,27
10,2014,"HU",230998,2,1,39,36448085,4
10,2014,"ID",39534,16,7,26,256890,17
10,2014,"IE",1360579,23,3,85,37093818,17
10,2014,"IL",58744017,4,2,42,225325066,10
10,2014,"IN",89167,18,9,315,260067520,74
10,2014,"IR",259416,8,2,77,23237921,27
10,2014,"IS",1594,2,1,12,46667,2
10,2014,"IT",97696700,24,8,967,304823122,70
10,2014,"JP",4654612,27,7,231,49100314,32
10,2014,"KE",6832,10,2,130,77520582,7
10,2014,"KH",15705,14,4,18,158190,5
10,2014,"KR",9278214,6,3,112,22380431,15
10,2014,"LB",20,1,1,34,486199,2
10,2014,"MX",340750088,1349,278,9974,1307211283,1019
10,2014,"MY",10119,17,2,132,31510658,6
10,2014,"MZ",13798,1,1,1,13798,1
10,2014,"NG",153587,1,1,1,153587,2
10,2014,"NL",53144039,29,12,1471,683528421,63
10,2014,"NO",108582,19,9,179,345346472,31
10,2014,"NP",23556,75,2,102,277287,9
10,2014,"NZ",10272,11,5,335,35446948,40
10,2014,"PA",5009,26,2,27,5346,3
10,2014,"PE",1571744,47,13,1024,250910055,96
10,2014,"PH",862734,25,9,49,1892515,20
10,2014,"PL",70900,14,4,136,2468553,21
10,2014,"PT",14304634,42,17,499,142111462,79
10,2014,"PY",6485,1,1,2,19975,1
10,2014,"RO",6470,7,3,33,1354447,11
10,2014,"RU",6021,2,2,38,738422,26
10,2014,"SE",48273631,23,8,224,452572611,43
10,2014,"SG",1494,3,1,153,190394,8
10,2014,"SI",31680,4,1,8,34658,4
10,2014,"TH",32878,5,2,67,3518743,13
10,2014,"TR",482241,19,5,54,1822624,16
10,2014,"TT",2076549,1,1,8,2088997,3
10,2014,"TW",822,1,1,63,16386163,19
10,2014,"UA",880745,30,5,74,1256467,15
10,2014,"US",57034022,1354,233,20039,2246190712,1085
10,2014,"VE",120465,63,4,834,32697837,38
10,2014,"VN",843,5,1,15,559279,7
10,2014,"ZA",9029949,86,10,851,94437209,95
9,2014,"AD",67038,1,1,4,162855,4
9,2014,"AR",1774440,36,23,672,94547512,127
9,2014,"AS",15,1,1,1,15,1
9,2014,"AT",934,2,2,104,3948047,19
9,2014,"AU",54816543,55,14,2018,537972228,93
9,2014,"BE",25149239,72,3,373,54673155,39
9,2014,"BG",3769,1,1,6,11920,4
9,2014,"BJ",110393,17,5,40,196557,12
9,2014,"BO",66083,21,8,88,511964,22
9,2014,"BR",2753138,524,51,2937,382133538,386
9,2014,"BT",33185,1,1,1,33185,1
9,2014,"CA",48428364,83,20,1254,402323421,128
9,2014,"CH",42644,15,4,221,25966285,37
9,2014,"CL",5056979,181,30,996,454767728,148
9,2014,"CM",265,2,1,27,141699613,8
9,2014,"CN",10743641,68,16,1666,884040013,124
9,2014,"CO",22062949,393,52,2316,303963276,249
9,2014,"CR",10899689,1007,5,2554,23956649,30
9,2014,"DE",35407882,80,24,1087,613889091,154
9,2014,"DK",9268820,11,4,2113,86441424,41
9,2014,"DO",520,2,1,2,520,1
9,2014,"EC",1730024,230,9,743,228921501,146
9,2014,"ES",23979387,322,102,3999,252900963,546
9,2014,"FI",9489346,7,5,82,32622432,20
9,2014,"FR",59758908,24,9,406,355514524,103
9,2014,"GB",6972311,106,31,1733,360918407,246
9,2014,"GR",6017040,15,3,32,6323818,11
9,2014,"GT",27634,12,3,279,2835570,19
9,2014,"HU",36216879,36,2,37,36217087,2
9,2014,"IE",2476,1,1,62,35733239,16
9,2014,"IL",657,2,2,38,166581049,9
9,2014,"IM",640,4,1,4,640,1
9,2014,"IN",230359,22,8,297,259978353,73
9,2014,"IT",636038,25,7,943,207126422,66
9,2014,"JP",2951281,21,9,204,44445702,31
9,2014,"KE",52229968,58,2,120,77513750,6
9,2014,"KR",159,4,2,106,13102217,14
9,2014,"LU",119975,4,2,11,122473,4
9,2014,"MR",36,2,1,3,196,2
9,2014,"MX",97284299,1369,210,8625,966461195,930
9,2014,"NA",183,1,1,39,211894,2
9,2014,"NL",17612510,29,9,1442,630384382,59
9,2014,"NO",11249834,69,4,160,345237890,30
9,2014,"NP",12411,3,1,27,253731,9
9,2014,"NZ",5764948,26,4,324,35436676,35
9,2014,"PE",236568,44,11,977,249338311,93
